Groups:
c_DOUT[7..0] =, c_DOUT[7], c_DOUT[6], c_DOUT[5], c_DOUT[4], c_DOUT[3], c_DOUT[2], c_DOUT[1], c_DOUT[0],  hex

Data:
time unit: ns, o_sdi, o_sck, p_available, c_XCLK, c_PCLK, c_SCL, c_SDATA, c_HREF, c_DOUT[7..0], c_DOUT[7], c_DOUT[6], c_DOUT[5], c_DOUT[4], c_DOUT[3], c_DOUT[2], c_DOUT[1], c_DOUT[0], ASYNC_FIFO:fifo|d_available, ASYNC_FIFO:fifo|r_en, ASYNC_FIFO:fifo|w_en, LCD_SPI_CONTROLLER_RUBIK:lcd|LCD_SPI_MASTER_IMPROVED:spi|o_busy, LCD_SPI_CONTROLLER_RUBIK:lcd|current_state.c_DATA, LCD_SPI_CONTROLLER_RUBIK:lcd|current_state.c_GOTO11, LCD_SPI_CONTROLLER_RUBIK:lcd|rst_coord, 
0, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
91295, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
91300, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91305, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91310, 1, 0, 0, 0, 0, 1, 1, 1, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
91315, 1, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
91320, 1, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
91325, 1, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
91330, 1, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91335, 1, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91340, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91345, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91350, 0, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91355, 0, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91360, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
91365, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91370, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91375, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91380, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91385, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91390, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91395, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91400, 0, 0, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91405, 0, 0, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91410, 0, 1, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91415, 0, 1, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91420, 0, 0, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91425, 0, 0, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91430, 0, 1, 1, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91435, 0, 1, 1, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91440, 0, 0, 1, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91445, 0, 0, 1, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91450, 0, 1, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91455, 0, 1, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91460, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91465, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91470, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91475, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91480, 0, 0, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
91485, 0, 0, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
91490, 0, 1, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
91495, 0, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
91500, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91505, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91510, 0, 0, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91515, 0, 0, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91520, 0, 1, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91525, 0, 1, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91530, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91535, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
91540, 0, 1, 0, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91545, 0, 1, 0, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91550, 0, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91555, 0, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91560, 0, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91565, 0, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91570, 1, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91575, 1, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91580, 1, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91585, 1, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91590, 1, 0, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91595, 1, 0, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91600, 1, 1, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91605, 1, 1, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91610, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91615, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
91620, 0, 1, 0, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91625, 0, 1, 0, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91630, 0, 0, 0, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91635, 0, 0, 0, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91640, 0, 1, 0, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91645, 0, 1, 0, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91650, 1, 0, 0, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
91655, 1, 0, 0, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
91660, 1, 1, 0, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
91665, 1, 1, 0, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
91670, 1, 0, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91675, 1, 0, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91680, 0, 0, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91685, 0, 0, 0, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91690, 0, 1, 0, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91695, 0, 1, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91700, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91705, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91710, 0, 1, 1, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91715, 0, 1, 1, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91720, 0, 0, 1, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91725, 0, 0, 1, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91730, 0, 1, 1, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91735, 0, 1, 1, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91740, 0, 0, 1, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91745, 0, 0, 1, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91750, 0, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91755, 0, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91760, 0, 0, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91765, 0, 0, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91770, 0, 1, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91775, 0, 1, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91780, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91785, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91790, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91795, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91800, 0, 0, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91805, 0, 0, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91810, 0, 1, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91815, 0, 1, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
91820, 0, 0, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
91825, 0, 0, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
91830, 0, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
91835, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
91840, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91845, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91850, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91855, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
91860, 0, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91865, 0, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91870, 0, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91875, 0, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91880, 0, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91885, 0, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91890, 1, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91895, 1, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91900, 1, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91905, 1, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91910, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91915, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91920, 0, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91925, 0, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91930, 1, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
91935, 1, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
91940, 1, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91945, 1, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91950, 0, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91955, 0, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91960, 0, 1, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
91965, 0, 1, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91970, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91975, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91980, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91985, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
91990, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
91995, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
92000, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
92005, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
92010, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
92015, 1, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
92020, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
92025, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
92030, 0, 1, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
92035, 0, 1, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
92040, 0, 0, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
92045, 0, 0, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92050, 0, 1, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92055, 0, 1, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92060, 0, 0, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92065, 0, 0, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92070, 0, 1, 1, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92075, 0, 1, 1, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92080, 0, 0, 1, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92085, 0, 0, 1, 0, 0, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92090, 0, 1, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92095, 0, 1, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92100, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92105, 0, 0, 1, 1, 1, 1, 1, 1, 29, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92110, 0, 1, 1, 0, 0, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
92115, 0, 1, 1, 0, 0, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
92120, 0, 0, 1, 0, 0, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
92125, 0, 0, 1, 0, 0, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
92130, 0, 1, 1, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
92135, 0, 1, 1, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
92140, 0, 0, 1, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
92145, 0, 0, 1, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
92150, 0, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92155, 0, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92160, 0, 0, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
92165, 0, 0, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
